CDIddGO;GTIN;DESCRIO;UN.;PR. ATUAL;ESTQ. DISP.;PRE�O EFETIVO;FIG.ICMS/ICMS-ST;FIG.PIS/COFINS;NCM;
13585;7896655405597;FAROFA ROCHA TIPO CASEIRA BACON 300G;UN;8,99;10;4,808;17;1;19019090;
12423;7896655405580;FAROFA ROCHA TIPO CASEIRA CEBOLA NA MANTEIGA 300G;UN;8,99;20;2,404;17;1;19019090;
12422;7896655405573;FAROFA ROCHA TIPO CASEIRA TRADICIONAL 300G;UN;8,99;9;4,808;17;1;19019090;
13586;7896655405665;FAROFA ROCHA TIPO CASEIRA TRADICIONAL 800GR;UN;13,99;12;7,6;17;1;19019090;
9387;7898962626153;FAROFINHA PANIFICADORA BRANCA 400G CREME;UN;8,99;0;5,5;17;1;19019090;
11455;7898282400013;FATIADOR SUPER LIG BING;UN;25,99;0;14,4275;17;1;39241000;
2374;7896831751289;FECULA MANDIOCA NEVE 500G;UN;8,29;-1;5,0958;17;1;11081900;
1876;7897656600059;FEIJAO CALDAO 1KG CARIOCA;UN;7,99;-3;5,8;40;21;07133399;
1874;7897656600011;FEIJAO CALDAO 1KG PRETO;UN;5,49;-54;3,6667;40;21;07133319;
1875;7897656600035;FEIJAO CALDAO 1KG VERMELHO;UN;14,99;-1;10,5;7;21;07133399;
10303;618341740624;FEIJAO CALDOSO 1KG PRETO;UN;8,5;0;0;40;21;07133319;
10302;7898087750016;FEIJAO COLONIA 1KG PRETO;UN;5,59;0;0;40;21;07133319;
12210;7897656600905;FEIJAO COLONIAL 1KG PRETO;UN;4,49;-26;0;40;21;07133319;
1878;7897672520010;FEIJAO MAE VEIA 1KG PRETO;UN;4,99;-13;3,5;40;21;07133319;
1880;7897672520034;FEIJAO MAE VEIA 1KG VERMELHO;UN;16,99;-3;11,6;7;21;07133399;
12906;7899684000016;FEIJAO MANU 1KG;UN;5,99;-5;0;40;21;07133399;
11792;7898934073022;FEIJAO MIOTTO 1KG PRETO;UN;4,99;0;0;40;21;07133319;
11958;7896305700416;FEIJAO ONDAO 1KG PRETO;UN;3,99;0;0;40;21;07133319;
10301;7898171400209;FEIJAO PESERVA 1KG PRETO;UN;8,5;0;0;40;21;07133319;
4913;7896859300209;FEIJAO REI MESA 1KG PRETO;UN;4,99;0;0;40;21;07133319;
1889;7897672510042;FEIJAO SERRANO 1KG PRETO;UN;8,99;0;5,3333;40;21;07133319;
10141;7897656600103;FEIJAO SILVERIO 1KG PRETO;UN;3,49;0;6,6;40;21;07133319;
12211;7896859307796;FEIJAO SIVIERO 1KG CARIOCA;UN;9,29;-2;0;40;21;07133319;
12209;7896859307802;FEIJAO SIVIERO 1KG PRETO;UN;5,49;-7;0;40;21;07133319;
12476;7896373300013;FEIJAO UNIVERSO 1KG PRETO;UN;6,99;-3;0;40;21;07133319;
7875;7896038388059;FEIJAO URBANO 1KG PRETO;UN;4,99;0;5,1;40;21;07133319;
1883;7897672510028;FEIJAO VO TITA 1KG CARIOCA;UN;8,49;-1;5,8333;40;21;07133399;
1881;7897672510011;FEIJAO VO TITA 1KG PRETO;UN;4,99;-19;3,5;40;21;07133319;
1861;7896037514824;FEIJOADA ANGLO LATA 430G;UN;13,5;0;0;17;1;16010000;
12858;7896041103021;FEIJOADA ODERICH LATA 830G;UN;19,99;-1;0;17;1;16010000;
10369;7896952531241;FEIRINHA JAGUAR 252 POTES 750ML;UN;7,99;-1;3,229;17;1;39241000;
6862;17896042065837;FEIRINHA PLASUTIL 150 POTES;UN;3,99;0;2,9851;17;1;39241000;
11358;7891017002179;FEIRINHA VIDROS PEDRA AZUL;UN;8,99;0;4,995;17;1;70134290;
5304;7798018850771;FERMENTO BIOLOGICO BRUGGEMAN 125G LEVADURA;UN;10,99;-2;6,7183;17;1;21021090;
12290;54061057;FERMENTO BIOLOGICO BRUGGEMAN 500G INSTANT;UN;25,99;0;0;17;1;21021090;
5303;7798018850535;FERMENTO BIOLOGICO BRUGGEMAN 500G LEVADURA;UN;24,99;0;20,024;17;1;21021090;
2333;7898409951664;FERMENTO BIOLOGICO FLEISCHMANN 125G PAO PIZZA;UN;9,99;16;15,9733;17;1;21021090;
2332;7898409955020;FERMENTO BIOLOGICO FLEISCHMANN 500G LEVADURA;UN;29,99;0;23,6167;17;1;21021090;
11937;7896545500012;FERMENTO BIOLOGICO ITAIQUARA 500G GELADO;UN;9,99;0;6,825;4417;1;21021090;
11938;7896545500029;FERMENTO BIOLOGICO ITAIQUARA 60G GELADO;UN;5,99;0;4,1875;4417;1;21021090;
11467;7896021821129;FERMENTO BIOLOGICO NORDESTE 125G;UN;9,89;-1;7;17;1;21021090;
2335;8690770320174;FERMENTO BIOLOGICO PAKMAYA 125G LEVADURA;UN;7,99;-5;4,79;17;1;21021090;
2334;8690770320235;FERMENTO BIOLOGICO PAKMAYA 500G LEVADURA;UN;24,99;-1;14,99;4417;1;21021090;
2337;7798018850467;FERMENTO BIOLOGICO SAF INSTANT 10G LEVADURA;UN;1,99;0;0;17;1;21021090;
2336;7798018850566;FERMENTO BIOLOGICO SAF INSTANT 125G LEVADURA;UN;11,99;20;6,49;17;1;21021090;
3344;3267793000007;FERMENTO BIOLOGICO SAF INSTANT 500G LEVADURA;UN;32,99;1;23,45;17;1;21021090;
12669;7896327512967;FERMENTO QUIMICO APTI 100G;UN;3,89;39;2,1808;17;1;21023000;
12972;7896327515968;FERMENTO QUIMICO APTI 200G;UN;6,49;7;4,4442;17;1;21023000;
2338;7891048040003;FERMENTO QUIMICO DROETKER 100G;UN;3,99;0;2,92;17;1;21023000;
6295;7891048040089;FERMENTO QUIMICO DROETKER 200G;UN;7,99;0;5,55;17;1;21023000;
2340;7622300119621;FERMENTO QUIMICO ROYAL 100G;UN;5,39;9;3,6683;17;1;21023000;
2339;7622300119652;FERMENTO QUIMICO ROYAL 250G;UN;13,59;5;9,69;17;1;21023000;
11915;7898962128190;FIBRA ABRASIVA RAMAR 2 UND LIMPEZA PESADA;UN;10,99;0;6,99;17;1;68053090;
11916;7898962128176;FIBRA ABRASIVA RAMAR 2 UND USO GERAL;UN;6,99;0;4,45;17;1;68053090;
12773;7891040360451;FIBRA MULTIUSO SCHOTT 1 UND;UN;17,99;0;0;17;1;68053090;
13610;7898949138013;FIGADO BOVINO CAMPO NOBRE;UN;21,99;0;0;7;26;02062200;
519;;FIGADO BOVINO FRIZAPE KG;KG;21,9;48,532;15;12;26;02061000;
8798;7891164015718;FIGADO FRANGO AURORA 1KG;UN;10,5;0;6,96;7;26;02071439;
6412;7896419729211;FIGADO FRANGO LAR 700G;UN;4,99;0;3,49;7;26;02071439;
7326;7898926117352;FIGADO FRANGO MORGANA 1KG;UN;5,99;0;3,23;7;26;02071431;
10904;7898506321094;FIGADO FRANGO NAT 1KG;UN;6,49;0;4,27;7;26;02071431;
12079;7891515531331;FIGADO FRANGO PERDIGAO 1KG ALM;UN;6,99;0;4,65;7;26;02071431;
4401;7898553150203;FIGADO FRANGO PIOVESAN 500G BDJ;UN;3,5;0;2,3917;7;26;02071439;
12324;7908642802804;FIGADO FRANGO SUBLIME SULL 1KG;UN;7,99;0;0;7;26;02071431;
2378;7896536500069;FIGO CALDA SCHRAMM 830G INTEIRO;UN;21,99;0;14,9917;17;1;20089900;
12444;7896393400458;FIGO EM CALDA GOS TOZZO;UN;24,99;10;16,99;17;1;20089900;
8879;7891164016715;FILE COXA SOBRECOXA AURORA 1KG IQF;UN;16,5;0;11,22;7;26;02071439;
13489;7898926117956;FILE DE PEITO MORGANA UN;UN;21,49;-2;0;7;26;02071422;
13233;7896419727804;FILE DE PETIO DE FRANGO KAR 700G;UN;19,9;-5;0;17;1;16023220;
13237;7896267007097;FILE DE TILAPIA BURITI 400G;UN;26,99;-10;0;17;27;03046100;
7308;7891164016296;FILE PEITO AURORA 1KG IQF;UN;20,5;0;17,089;7;26;02071439;
562;;FILE PEITO CANCAO KG;KG;21,5;-0,762;14,79;7;26;02071439;
5039;7908350002596;FILE PEITO LEVO 1KG IQF;UN;11,5;0;0;7;26;02071439;
8800;7891164017576;FILE SOBRECOXA AURORA 800G CHIMICHURRI;UN;14,99;0;10,2167;12;26;02071439;
6489;7891164163600;FILEZINHO SASSAMI AURORA 1KG IQF;UN;24,99;0;16,937;7;26;02071422;
10999;7891164110796;FILEZINHO SASSAMI AURORA 600G EMPANADO;UN;25,49;0;16,9675;17;1;16023220;
7885;7896295381251;FILEZINHO SASSAMI C VALE 1KG IQF;UN;24,99;0;16,5127;7;26;02071439;
7226;7898208483854;FILEZINHO SASSAMI CANCAO 1KG IQF;UN;20,99;0;14,9715;7;26;02071439;
11031;7891527000795;FILEZINHO SASSAMI COPACOL 1KG ALM;UN;25,49;0;16,99;7;26;02071421;
8778;7891527962338;FILEZINHO SASSAMI COPACOL 800G IQF;UN;24,99;0;16,5579;7;26;02071422;
7430;7896733303616;FILEZINHO SASSAMI FRIATO 1KG IQF;UN;20,99;0;14,4962;7;26;02071439;
4523;7898304257946;FILEZINHO SASSAMI JAGUA 1KG IQF;UN;24,99;0;16,6679;7;26;02071439;
11118;7908642804778;FILEZINHO SASSAMI JAGUA 700G IQF;UN;17,99;0;11,89;7;26;02071439;
11743;7896419714231;FILEZINHO SASSAMI LAR 1KG IQF;UN;26,99;18;18,153;7;26;02071422;
12958;7896419727798;FILEZINHO SASSAMI LAR 700G;UN;12,49;0;0;7;26;02071429;
6684;7898525450676;FILEZINHO SASSAMI LE VIDA 1KG IQF;UN;24,99;0;16,6;7;26;02071422;
